Active,Agency,BraillePlates,City,CityCount,City_Related,CopyQuantity,Delivery,DeliveryCount,DescripNotes,FarePanel,Field 76,InternalNotes,LastPrintedLookup,LastSurveyedLookup,MonthPrinted,MonthPrintedCount,NonStopCity,NonStopLocation,Note600s,OverrideEffDate,PhoneID,ShelterNum,Sidenote,SignClassification,SignClassificationCount,SignEventCodeM,SignEventCodeP,SignEventCodeS,SignID,SignType,SignTypeCount,Status,StopDescription,Stop_id_suffix,Stops_CityF_Lookup,TIDFile,Tag,TempFlag,UNIQUEID,UseOldMakepoints,stp_511_id
Yes,ACTransit,,San Leandro,1997,San Leandro,1,Polecrew,2630,,,,,2019-06-06,2006-09-11,2022-01,2603,,,No,,58759,,,Polesign,2630,M,P,S,1268,R22,2630,OK,"Hays St. at West Juana Ave., San Leandro, FS N",,San Leandro,,SP22,No,1502090,No,58759
Yes,ACTransit,,San Leandro,1997,San Leandro,1,Polecrew,2630,,,,,2019-06-06,2009-12-01,2021-12,2603,,,No,,58824,,,Polesign,2630,M,P,S,1742,R22,2630,OK,"Lewelling Blvd. at Andover St., San Leandro, NS W",,San Leandro,,,No,1502200,No,58824
Yes,ACTransit,,San Leandro,1997,San Leandro,1,Clear Channel,2630,,,,,2019-03-21,2009-12-01,2021-10,2603,,,No,,58770,701511,,Shelter,2630,M,P,S,193,S3,2630,OK,"Lewelling Blvd. at Sunnyhaven St., San Leandro, NS W",,San Leandro,,Newmap,No,1502310,No,58770
Yes,ACTransit,,San Leandro,1997,San Leandro,1,Polecrew,2630,,,,FS from Churchill and NS Dewey,2019-06-06,2009-12-01,2021-12,2603,,,No,,56754,,,Polesign,2630,M,P,S,1743,R22,2630,OK,"Lewelling Blvd. at Dewey St., San Leandro, NS W",,San Leandro,,,No,1504280,No,56754
Yes,ACTransit,,San Leandro,1997,San Leandro,1,Polecrew,2630,,,,,2019-06-06,2009-12-01,2021-12,2603,,,No,,54564,,,Polesign,2630,M,P,S,1744,R22,2630,OK,"Lewelling Blvd. at Farnsworth St., San Leandro, NS W",,San Leandro,,,No,1502250,No,54564
Yes,ACTransit,,San Leandro,1997,San Leandro,1,Polecrew,2630,,,,,2019-06-06,2009-12-01,2021-12,2603,,,No,,56105,,,Polesign,2630,M,P,S,1741,R22,2630,OK,"Lewelling Blvd. at Sullivan Ave., San Leandro, NS W",,San Leandro,,,No,1502300,No,56105
Yes,ACTransit,,San Leandro,1997,San Leandro,1,Clear Channel,2630,,,,,2019-03-21,2009-12-01,2021-10,2603,,,No,,53110,701381,,Shelter,2630,M,P,S,167,S3,2630,OK,"Lewelling Blvd. at Tropic Ct., San Leandro, FS W",,San Leandro,,Newmap,No,1502320,No,53110
Yes,ACTransit,,San Leandro,1997,San Leandro,1,Polecrew,2630,,,,,2019-06-06,2009-12-01,2021-12,2603,,,No,,55018,,,Polesign,2630,M,P,S,1740,R22,2630,OK,"Lewelling Blvd. at Washington Ave., San Leandro, FS W",,San Leandro,,,No,1502340,No,55018
Yes,ACTransit,,San Leandro,1997,San Leandro,1,Polecrew,2630,,,,,2021-12-06,2011-01-24,2022-05,2603,,,No,,58505,,,Polesign,2630,M,P,S,1645,R22,2630,OK,"MacArthur Blvd. at Broadmoor Blvd., San Leandro, NS N",,San Leandro,,,No,1502370,No,58505
Yes,ACTransit,,San Leandro,1997,San Leandro,1,Polecrew,2630,,,,,2019-06-06,2011-01-24,2021-12,2603,,,No,,56775,,,Polesign,2630,M,P,S,1702,R22,2630,OK,"MacArthur Blvd. at Estudillo Ave., San Leandro, FS N",,San Leandro,,,No,1502390,No,56775
Yes,ACTransit,,San Leandro,1997,San Leandro,1,Polecrew,2630,,,,,2021-12-06,2011-01-24,2022-05,2603,,,No,,54001,,,Polesign,2630,M,P,S,1644,R22,2630,OK,"MacArthur Blvd. at Victoria Ave., San Leandro, NS N",,San Leandro,,,No,1502440,No,54001
Yes,ACTransit,,San Leandro,1997,San Leandro,1,Clear Channel,2630,,,,Still there May 2019,2014-06-02,2009-12-21,2014-06,2603,,,No,,55128,701581,,Shelter,2630,M,P,S,226,S3,2630,Has no service sign,"Marina Blvd. at Teagarden St., San Leandro, FS E",,San Leandro,,W19-NoSvc,No,1502500,No,55128
Yes,ACTransit,,San Leandro,1997,San Leandro,1,Polecrew,2630,,,,,2021-12-06,2009-11-17,2022-05,2603,,,No,,51055,,,Polesign,2630,M,P,S,1703,R22,2630,OK,"Marlow Dr. at Foothill Blvd., San Leandro, NS E",,San Leandro,,,No,1502520,No,51055
Yes,ACTransit,,San Leandro,1997,San Leandro,1,Polecrew,2630,,,,,2019-06-06,2009-12-08,2021-12,2603,,,No,,51590,,,Polesign,2630,M,P,S,1755,R22,2630,OK,"Merced St. at Cedar Ave., San Leandro, NS N",,San Leandro,,,No,1502550,No,51590
Yes,ACTransit,,San Leandro,1997,San Leandro,1,Polecrew,2630,,,,,2019-06-06,2009-12-08,2021-12,2603,,,No,,55608,,,Polesign,2630,M,P,S,1757,R22,2630,OK,"Merced St. at Fairway Dr., San Leandro, NS N",,San Leandro,,,No,1502580,No,55608
Sort of,ACTransit,,San Leandro,1997,San Leandro,1,Polecrew,2630,,,,,2019-06-06,2009-12-08,2019-12,2603,,,No,,53122,,,Polesign,2630,M,P,S,1758,R22,2630,To remove,"Merced St. at Marina Blvd., San Leandro, NS N",,San Leandro,,R22Susp,No,1502600,No,53122
Yes,ACTransit,,San Leandro,1997,San Leandro,1,Polecrew,2630,,,,,2019-06-06,2009-12-08,2021-12,2603,,,No,,55283,,,Polesign,2630,M,P,S,1756,R22,2630,OK,"Merced St. at West Ave. 140th, San Leandro, FS N",,San Leandro,,,No,1502630,No,55283
Yes,ACTransit,,San Leandro,1997,San Leandro,1,Polecrew,2630,,,,,2019-06-06,2009-12-08,2021-12,2603,,,No,,52030,,,Polesign,2630,M,P,S,1749,R22,2630,OK,"Purdue St. at Esser Ave., San Leandro, NS W",,San Leandro,,,No,1502770,No,52030
Yes,ACTransit,,San Leandro,1997,San Leandro,1,Polecrew,2630,,,,,2019-06-06,2009-12-08,2021-12,2603,,,No,,58515,,,Polesign,2630,M,P,S,1748,R22,2630,OK,"Purdue St. at Farnsworth St., San Leandro, FS W",,San Leandro,,,No,1502780,No,58515
Yes,ACTransit,,San Leandro,1997,San Leandro,1,Clear Channel,2630,,,,,2019-03-21,2009-12-21,2022-01,2603,,,No,,55492,701481,,Shelter,2630,M,P,S,191,S3,2630,OK,"San Leandro Blvd. at Williams St., San Leandro, NS S",,San Leandro,,SP22,No,1502960,No,55492
Yes,ACTransit,,San Leandro,1997,San Leandro,1,Polecrew,2630,,,,,2019-06-06,2009-12-08,2021-12,2603,,,No,,58846,,,Polesign,2630,M,P,S,1752,R22,2630,OK,"Spruce St. at Acacia St., San Leandro, NS W",,San Leandro,,,No,1503040,No,58846
Yes,ACTransit,,San Leandro,1997,San Leandro,1,Polecrew,2630,,,,,2019-06-06,2009-12-08,2021-12,2603,,,No,,55493,,,Polesign,2630,M,P,S,1753,R22,2630,OK,"Spruce St. at Juniper St., San Leandro, NS W",,San Leandro,,,No,1503060,No,55493
Yes,ACTransit,,San Leandro,1997,San Leandro,1,Polecrew,2630,,,,,2019-06-06,2009-12-08,2021-12,2603,,,No,,52060,,,Polesign,2630,M,P,S,1754,R22,2630,OK,"Spruce St. at Merced St., San Leandro, NS W",,San Leandro,,,No,1503080,No,52060
Yes,ACTransit,,San Leandro,1997,San Leandro,1,Polecrew,2630,,,,,2019-06-06,2010-03-24,2021-12,2603,,,No,,52715,,,Polesign,2630,M,P,S,1272,R22,2630,OK,"Fargo Ave. at Washington Ave., San Leandro, NS E",,San Leandro,,,No,9907060,No,52715
Yes,ACTransit,,San Leandro,1997,San Leandro,1,Clear Channel,2630,,,,Shelter there May 2019,2017-12-05,2009-12-01,2017-12,2603,,,No,,51320,701431,,Shelter,2630,M,P,S,180,S3,2630,Needs no service sign,"Washington Ave. at Chapman Road, San Leandro, NS S",,San Leandro,,CCOFeb21,No,1503330,No,51320
Yes,ACTransit,,San Leandro,1997,San Leandro,1,Clear Channel,2630,,,,Shelter there May 2019,2017-12-05,2009-12-01,2017-12,2603,,,No,,58498,701471,,Shelter,2630,M,P,S,182,S3,2630,Has no service sign,"Washington Ave. at Cornwall Way, San Leandro, FS N",,San Leandro,,W19-NNS,No,1503210,No,58498
Yes,ACTransit,,San Leandro,1997,San Leandro,1,Clear Channel,2630,,,,Shelter still there May 2019,2017-12-05,2009-12-01,2017-12,2603,,,No,,55330,701401,,Shelter,2630,M,P,S,156,S3,2630,Has no service sign,"Washington Ave. at Fargo Ave., San Leandro, FS N",,San Leandro,,W19-NNS,No,1503250,No,55330
Yes,ACTransit,,San Leandro,1997,San Leandro,1,Clear Channel,2630,,,,Shelter there May 2019,2017-12-05,2009-12-01,2017-12,2603,,,No,,55618,701421,,Shelter,2630,M,P,S,178,S3,2630,Has no service sign,"Washington Ave. at Floresta Blvd., San Leandro, FS S",,San Leandro,,W19-NNS,No,1503260,No,55618
Yes,ACTransit,,San Leandro,1997,San Leandro,1,Clear Channel,2630,,,,Shelter there May 2019,2017-12-05,2009-12-01,2017-12,2603,,,No,,52213,701411,,Shelter,2630,M,P,S,171,S3,2630,Has no service sign,"Washington Ave. at Halcyon Dr., San Leandro, FS N",,San Leandro,,W19-NNS,No,1503280,No,52213
Yes,ACTransit,,San Leandro,1997,San Leandro,1,Clear Channel,2630,,,,Service removed June 2018. Shelter still there April 2019,2017-12-05,2009-12-01,2017-12,2603,,,No,,55821,701361,,Shelter,2630,M,P,S,134,S3,2630,Has no service sign,"Washington Ave. at Lewelling Blvd., San Leandro, NS N",,San Leandro,,W19-NNS,No,1503290,No,55821
Yes,ACTransit,,San Leandro,1997,San Leandro,1,Clear Channel,2630,,,,Shelter still there May 2019,2017-12-05,2009-12-01,2017-12,2603,,,No,,55213,701391,,Shelter,2630,M,P,S,223,S3,2630,Has no service sign,"Washington Ave. at Springlake Dr., San Leandro, FS N",,San Leandro,,W19-NNS,No,1503370,No,55213
Yes,ACTransit,,San Leandro,1997,San Leandro,1,Clear Channel,2630,,,,,2019-03-21,2009-12-21,2021-10,2603,,,No,,54785,701611,,Shelter,2630,M,P,S,227,S3,2630,OK,"Wicks Blvd. at Mission Bay Complex, San Leandro, FS S (Burkhart Ave.)",,San Leandro,,Newmap,No,1503510,No,54785
Yes,ACTransit,,San Leandro,1997,San Leandro,1,Clear Channel,2630,,,,,2019-03-21,2009-12-21,2021-10,2603,,,No,,51761,701281,,Shelter,2630,M,P,S,66,S3,2630,OK,"Wicks Blvd. at Liberty Way, San Leandro, FS N (Stenzel Park)",,San Leandro,,Newmap,No,1503470,No,51761
Yes,ACTransit,,San Leandro,1997,San Leandro,1,Clear Channel,2630,,,,,2019-03-21,2009-12-21,2021-10,2603,,,No,,52107,701591,,Shelter,2630,M,P,S,195,S3,2630,OK,"Wicks Blvd. at Manor Blvd., San Leandro, FS S",,San Leandro,,Newmap,No,1503500,No,52107
Yes,ACTransit,,San Leandro,1997,San Leandro,1,Clear Channel,2630,,,,No map case at all! ,2019-03-21,2009-12-21,2021-10,2603,,,No,,54734,701601,,Shelter,2630,M,P,S,196,S3,2630,OK,"Wicks Blvd. at Manor Blvd., San Leandro, FS N",,San Leandro,,Newmap,No,1503490,No,54734
Yes,ACTransit,,San Leandro,1997,San Leandro,1,Polecrew,2630,,,,,2019-06-06,2009-12-08,2021-12,2603,,,No,,57768,,,Polesign,2630,M,P,S,1751,R22,2630,OK,"Wiley St. at Bethany St., San Leandro, FS N",,San Leandro,,,No,1503560,No,57768
Yes,ACTransit,,San Leandro,1997,San Leandro,1,Polecrew,2630,,,,,2019-06-06,2009-12-08,2021-12,2603,,,No,,58332,,,Polesign,2630,M,P,S,1750,R22,2630,OK,"Wiley St. at Purdue St., San Leandro, FS N",,San Leandro,,,No,1503590,No,58332
Sort of,ACTransit,,Oakland,1997,Oakland,1,Polecrew,2630,,,,,2019-06-06,2011-05-03,2020-01,2603,Oakland,,No,,54888,,,Polesign,2630,M,P,S,1327,R22,2630,To remove,"International Blvd. at Hegenberger Road, Oakland, FS E",,Oakland,,,No,1008930,No,54888
Sort of,ACTransit,,San Leandro,1997,San Leandro,1,Polecrew,2630,,,,old 1R stop,2014-05-30,2009-10-22,2014-05,2603,San Leandro,,No,,54444,,,Polesign,2630,M,P,S,1328,R22,2630,To remove,"Bay Fair BART, San Leandro, going SE",,San Leandro,,,No,1504250,No,54444
Yes,ACTransit,,San Pablo,1997,San Pablo,1,Polecrew,2630,,,,,2020-08-09,2010-12-24,2021-12,2603,San Pablo,,Yes,,56757,,,Polesign,2630,M,P,S,1329,R22,2630,OK,"San Pablo Ave. at El Portal Dr., San Pablo, NS N",,San Pablo,,F22,No,1600910,No,56757
Yes,ACTransit,,Castro Valley,1997,Castro Valley,1,Polecrew,2630,,,,PL 9/8,2019-06-06,2009-11-18,2021-12,2603,,,No,,54770,,,Polesign,2630,M,P,S,1273,R22,2630,OK,"Fairmont Dr. at Foothill Blvd., Castro Valley, NS S",,Castro Valley,,,No,9801160,No,54770
Yes,ACTransit,,Castro Valley,1997,Castro Valley,1,Polecrew,2630,,,,,2019-06-06,2009-11-17,2021-12,2603,,,No,,55980,,,Polesign,2630,M,P,S,1274,R22,2630,OK,"Fairmont Dr. at Alameda County Juvenile Justice Center, Castro Valley, OP S (Placer Dr.)",,Castro Valley,,Newmap,No,9801170,No,55980
Sort of,ACTransit,,Castro Valley,1997,Castro Valley,1,Polecrew,2630,,,,PL 9/8,2019-06-06,2009-11-18,2019-12,2603,,,No,,56922,,,Polesign,2630,M,P,S,1276,R22,2630,To remove,"Foothill Blvd. at Fairmont Dr., Castro Valley, NS W",,Castro Valley,,R22Susp,No,9801340,No,56922
Sort of,ACTransit,,Castro Valley,1997,Castro Valley,1,Polecrew,2630,,,,PL,2019-06-06,2009-11-18,2019-12,2603,,,No,,57257,,,Polesign,2630,M,P,S,1278,R22,2630,To remove,"Foothill Blvd. at Fairmont Hospital North Entrance, Castro Valley, NS N",,Castro Valley,,R22Susp,No,9801360,No,57257
Sort of,ACTransit,,Castro Valley,1997,Castro Valley,1,Polecrew,2630,,,,,2019-06-06,2009-11-18,2019-12,2603,,,No,,59980,,,Polesign,2630,M,P,S,1694,R22,2630,To remove,"Foothill Blvd. at Fairmont Hospital South Entrance, Castro Valley, NS N",,Castro Valley,,R22Susp,No,9801370,No,59980
Yes,ACTransit,,San Lorenzo,1997,San Lorenzo,1,Polecrew,2630,,,,,2019-06-06,2010-03-24,2022-01,2603,,,No,,52341,,,Polesign,2630,M,P,S,796,R22,2630,OK,"Bockman Road at Via Honda, San Lorenzo, FS E",,San Lorenzo,,F22,No,98044210,No,52341
Yes,ACTransit,,San Lorenzo,1997,San Lorenzo,1,Polecrew,2630,,,,,2019-06-06,2010-03-24,2022-01,2603,,,No,,58991,,,Polesign,2630,M,P,S,1012,R22,2630,OK,"Bockman Road at Via Media, San Lorenzo, NS W",,San Lorenzo,,F22,No,9804640,No,58991
Yes,ACTransit,,San Lorenzo,1997,San Lorenzo,1,Clear Channel,2630,,,,Never got map case. Push for that.,2018-12-04,2010-01-04,2020-08,2603,,,No,,57600,700351,,Shelter,2630,M,P,S,1279,S3,2630,OK,"Hesperian Blvd. at Paseo Grande, San Lorenzo, FS N",,San Lorenzo,,,No,9801730,No,57600
Yes,ACTransit,,San Lorenzo,1997,San Lorenzo,1,Clear Channel,2630,,,,New shelter replacing sign #1280,2018-12-04,2010-01-04,2020-08,2603,,,No,,55366,700361,,Shelter,2630,M,P,S,1378,S3,2630,OK,"Hesperian Blvd. at Paseo Grande, San Lorenzo, FS S",,San Lorenzo,,,No,9801740,No,55366
Yes,ACTransit,,San Lorenzo,1997,San Lorenzo,1,Polecrew,2630,,,,,2019-06-06,2010-01-04,2022-01,2603,,,No,,54880,,,Polesign,2630,M,P,S,1281,R22,2630,OK,"Paseo Grande at Hesperian Blvd., San Lorenzo, FS E",,San Lorenzo,,F22,No,9802460,No,54880
Yes,ACTransit,,San Lorenzo,1997,San Lorenzo,1,Polecrew,2630,,,,,2019-06-06,2010-03-24,2022-01,2603,,,No,,50789,,,Polesign,2630,M,P,S,1283,R22,2630,OK,"Paseo Grande at Hesperian Blvd., San Lorenzo, NS W",,San Lorenzo,,F22,No,9802470,No,50789
Yes,ACTransit,,San Lorenzo,1997,San Lorenzo,1,Polecrew,2630,,,,,2019-06-06,2009-12-01,2022-01,2603,,,No,,57545,,,Polesign,2630,M,P,S,1284,R22,2630,OK,"Paseo Grande at Paseo Largavista, San Lorenzo, NS W",,San Lorenzo,,F22,No,9802490,No,57545
Yes,ACTransit,,San Lorenzo,1997,San Lorenzo,1,Polecrew,2630,,,,,2019-06-06,2009-12-01,2022-01,2603,,,No,,59778,,,Polesign,2630,M,P,S,1737,R22,2630,OK,"Paseo Grande at Via Alamitos, San Lorenzo, NS W",,San Lorenzo,,F22,No,9802510,No,59778
Yes,ACTransit,,San Lorenzo,1997,San Lorenzo,1,Polecrew,2630,,,,,2019-06-06,2009-12-01,2022-01,2603,,,No,,58871,,,Polesign,2630,M,P,S,1736,R22,2630,OK,"Paseo Grande at Via Media, San Lorenzo, NS W",,San Lorenzo,,F22,No,9802530,No,58871
Sort of,ACTransit,,San Mateo,1997,San Mateo,1,Polecrew,2630,,,,,2019-06-06,2009-12-23,2019-12,2603,,,No,,56911,,,Polesign,2630,M,P,S,393,R22,2630,To remove,"East Hillsdale Blvd. at Pike Lane, San Mateo, NS E",,San Mateo,,R22Susp,No,1900130,No,56911
Sort of,ACTransit,,San Mateo,1997,San Mateo,1,Polecrew,2630,,,,,2019-06-06,2009-12-23,2019-12,2603,,,No,,55411,,,Polesign,2630,M,P,S,392,R22,2630,To remove,"West Hillsdale Blvd. at Edison St., San Mateo, FS E",,San Mateo,,R22Susp,No,1900120,No,55411
Yes,ACTransit,,San Pablo,1997,San Pablo,1,Polecrew,2630,,,,72/72R stop,2019-06-06,2014-12-17,2021-12,2603,,,No,,55888,,,Polesign,2630,M,P,S,575,R22,2630,OK,"Contra Costa College, San Pablo",,San Pablo,,F22,No,1600410,No,55888
Yes,ACTransit,,San Pablo,1997,San Pablo,1,Polecrew,2630,,,,,2019-06-06,2009-11-12,2021-12,2603,,,No,,54540,,,Polesign,2630,M,P,S,1599,R22,2630,OK,"Church Lane at El Portal Dr., San Pablo, FS S",,San Pablo,,F22,No,1600210,No,54540
Yes,ACTransit,,San Pablo,1997,San Pablo,1,Polecrew,2630,,,,"Changed from T24 to R22 May 18, 2010 --TG",2019-06-06,2009-11-06,2021-12,2603,,,No,,51448,,,Polesign,2630,M,P,S,788,R22,2630,OK,"Church Lane at San Pablo Ave., San Pablo, FS N",,San Pablo,,F22,No,1600250,No,51448
Yes,ACTransit,,San Pablo,1997,San Pablo,1,Polecrew,2630,,,,Replaced with R22,2019-06-06,2009-11-06,2021-12,2603,,,No,,52205,,,Polesign,2630,M,P,S,789,R22,2630,OK,"Church Lane at San Pablo Ave., San Pablo, FS S",,San Pablo,,F22,No,1600240,No,52205
Yes,ACTransit,,San Pablo,1997,San Pablo,1,Polecrew,2630,,,,,2019-06-06,2009-11-06,2021-12,2603,,,No,,52284,,,Polesign,2630,M,P,S,1600,R22,2630,OK,"Church Lane at St. Joseph Cemetery, San Pablo, OP SW",,San Pablo,,F22,No,1600260,No,52284
Yes,ACTransit,,San Pablo,1997,San Pablo,1,Polecrew,2630,,,,,2019-06-06,2009-11-06,2021-12,2603,,,No,,55683,,,Polesign,2630,M,P,S,1601,R22,2630,OK,"Church Lane at Willow Road, San Pablo, FS S",,San Pablo,,F22,No,1600310,No,55683
Yes,ACTransit,,San Pablo,1997,San Pablo,1,Clear Channel,2630,,,,,2018-12-04,2009-01-06,2022-07,2603,,,No,,52957,702501,,Shelter,2630,M,P,S,791,S3,2630,OK,"San Pablo Ave. at Gateway Ave., San Pablo, FS SE",,San Pablo,,F22,No,9907840,No,52957
Yes,ACTransit,,San Pablo,1997,San Pablo,1,Clear Channel,2630,,,,,2018-12-04,2009-01-12,2021-10,2603,,,No,,52251,702491,,Shelter,2630,M,P,S,790,S3,2630,OK,"San Pablo Ave. at El Portal Apartments, San Pablo, going SE",,San Pablo,,CC0416,No,1600870,No,52251
Yes,ACTransit,,San Pablo,1997,San Pablo,1,Clear Channel,2630,,,,,2018-12-04,2009-11-12,2021-10,2603,,,No,,56113,702511,,Shelter,2630,M,P,S,792,S3,2630,OK,"San Pablo Ave. at Church Lane, San Pablo, NS N",,San Pablo,,,No,1600890,No,56113
Yes,ACTransit,,San Pablo,1997,San Pablo,1,Clear Channel,2630,,,,,2018-12-04,2010-12-24,2022-07,2603,,,No,,55299,703301,,Shelter,2630,M,P,S,573,S5,2630,OK,"San Pablo Ave. at San Pablo Dam Road, San Pablo, NS N",,San Pablo,,F22,No,1600990,No,55299
Yes,ACTransit,,San Pablo,1997,San Pablo,1,Clear Channel,2630,,,,,2018-12-04,2009-01-12,2021-10,2603,,,No,,57455,793031,,Shelter,2630,M,P,S,793,S3,2630,OK,"San Pablo Ave. at San Pablo Dam Road, San Pablo, NS S",,San Pablo,,NU2,No,1600980,No,57455
Yes,ACTransit,,San Pablo,1997,San Pablo,1,Clear Channel,2630,,,,,2020-08-09,2010-12-24,2022-07,2603,,,Yes,,56111,703341,,Shelter,2630,M,P,S,576,S5,2630,OK,"San Pablo Ave. at Stone St., San Pablo, FS S",,San Pablo,,F22,No,1601000,No,56111
Yes,ACTransit,,San Pablo,1997,San Pablo,1,Clear Channel,2630,,,,,2018-12-04,2010-12-24,2022-07,2603,,,No,,58111,703311,,Shelter,2630,M,P,S,578,S5,2630,OK,"San Pablo Ave. at Tulare Ave., San Pablo, NS S",,San Pablo,,F22,No,1601010,No,58111
Yes,ACTransit,,San Pablo,1997,San Pablo,1,Clear Channel,2630,,,,,2018-12-04,2010-12-24,2022-07,2603,,,No,,55811,703321,,Shelter,2630,M,P,S,574,S5,2630,OK,"San Pablo Ave. at Vale Road, San Pablo, FS N",,San Pablo,,F22,No,1601030,No,55811
Yes,ACTransit,,San Pablo,1997,San Pablo,1,Clear Channel,2630,,,,,2019-03-21,2010-12-24,2022-07,2603,,,No,,55578,703331,,Shelter,2630,M,P,S,577,S5,2630,OK,"San Pablo Ave. at Vale Road, San Pablo, FS S",,San Pablo,,F22,No,1601130,No,55578
Yes,ACTransit,,San Pablo,1997,San Pablo,1,Clear Channel,2630,,,,,2018-12-04,2010-12-24,2022-07,2603,,,No,,51757,703511,,Shelter,2630,M,P,S,770,S5,2630,OK,"San Pablo Ave. at Van Ness St., San Pablo, FS N",,San Pablo,,F22,No,1601050,No,51757
Yes,ACTransit,,San Pablo,1997,San Pablo,1,Polecrew,2630,,,,,2019-06-06,2009-11-10,2022-01,2603,,,No,,56311,,,Polesign,2630,M,P,S,1593,R22,2630,OK,"San Pablo Dam Road at Princeton Plaza, San Pablo, going NE",,San Pablo,,F22,No,1601140,No,56311
Yes,ACTransit,,Stanford,1997,Stanford,1,Polecrew,2630,,,,,2019-06-06,2006-11-30,2020-08,2603,,,No,,57738,,,Polesign,2630,M,P,S,767,R22,2630,OK,"Quarry Road at Vineyard Lane, Stanford, FS N",,Stanford,,,No,2200050,No,57738
Yes,ACTransit,,Stanford,1997,Stanford,1,Polecrew,2630,,,,,2019-06-06,2006-11-30,2020-08,2603,,,No,,55432,,,Polesign,2630,M,P,S,765,R11,2630,OK,"Stanford Oval, Stanford, going E",,Stanford,,,No,2200020,No,55432
Yes,ACTransit,,Union City,1997,Union City,1,Polecrew,2630,,,,"Union City Hall (Sr. Center, etc.)",2019-06-06,2008-11-25,2020-08,2603,,,No,,55889,,,Polesign,2630,M,P,S,1285,R22,2630,OK,"Alvarado-Niles Road at H St., Union City, FS W",,Union City,,,No,1700190,No,55889
Yes,ACTransit,,Union City,1997,Union City,1,Polecrew,2630,,,,"Changed from T24 to R22 May 18, 2010 --TG",2019-06-06,2008-11-26,2020-08,2603,,,No,,55084,,,Polesign,2630,M,P,S,1286,R22,2630,OK,"Alvarado-Niles Road at Royal Ann Dr., Union City, FS E (Logan High School)",,Union City,,,No,1700300,No,55084
Yes,ACTransit,,Union City,1997,Union City,1,Polecrew,2630,,,,Asking the pole crew to leave the case empty so we can add a Flex notice later.,2014-07-03,2009-01-28,2022-05,2603,,,No,,50783,,,Polesign,2630,M,P,S,1289,R22,2630,OK,"Union City BART, Union City",,Union City,,F22,No,1701200,No,50783
Yes,ACTransit,,Union City,1997,Union City,1,Polecrew,2630,,,,,2019-06-06,2008-11-25,2021-12,2603,,,No,,50798,,,Polesign,2630,M,P,S,1290,R22,2630,OK,"Union City BART, Union City",,Union City,,,No,1701250,No,50798
Sort of,ACTransit,,Union City,1997,Union City,1,Polecrew,2630,,,,,2020-08-09,2009-01-28,2022-01,2603,,,No,,50784,,,Polesign,2630,M,P,S,1291,R22,2630,To remove,"Union City BART, Union City",,Union City,,SP22,No,1701210,No,50784
Yes,ACTransit,,Union City,1997,Union City,1,Polecrew,2630,,,,,2019-06-06,2008-11-25,2020-08,2603,,,No,,50786,,,Polesign,2630,M,P,S,1293,R22,2630,OK,"Union City BART, Union City",,Union City,,,No,1701220,No,50786
Yes,DumbartonExpress,,Union City,1997,Union City,1,Polecrew,2630,,,,,2014-06-05,2008-11-25,2020-06,2603,,,No,,50781,,,Polesign,2630,M,P,S,1338,R22,2630,OK,"Union City BART, Union City",,Union City,,,No,1701180,DB,50781
Sort of,ACTransit,,Union City,1997,Union City,1,Polecrew,2630,,,,,2019-06-06,2010-03-21,2019-12,2603,,,No,,50441,,,Polesign,2630,M,P,S,1777,R22,2630,To remove,"Union City Blvd. at Bay Colony Way, Union City, FS N",,Union City,,R22Susp,No,1700760,No,50441
Yes,ACTransit,,Union City,1997,Union City,1,Polecrew,2630,,,,,2019-06-06,2010-03-21,2020-08,2603,,,No,,57855,,,Polesign,2630,M,P,S,1780,R22,2630,OK,"Union City Blvd. at Horner St., Union City, NS N",,Union City,,,No,1700960,No,57855
Sort of,ACTransit,,Union City,1997,Union City,1,Polecrew,2630,,,,,2019-06-06,2010-03-21,2019-12,2603,,,No,,56965,,,Polesign,2630,M,P,S,1779,R22,2630,To remove,"Union City Blvd. at Jean Dr., Union City, NS N",,Union City,,R22Susp,No,1700790,No,56965
Yes,ACTransit,,Union City,1997,Union City,1,Polecrew,2630,,,,,2019-06-06,2010-03-21,2020-08,2603,,,No,,51665,,,Polesign,2630,M,P,S,1782,R22,2630,OK,"Union City Blvd. at Kohoutek Way, Union City, FS N",,Union City,,,No,1700810,No,51665
Sort of,ACTransit,,Union City,1997,Union City,1,Polecrew,2630,,,,,2019-06-06,2010-03-21,2019-12,2603,,,No,,51516,,,Polesign,2630,M,P,S,1776,R22,2630,To remove,"Union City Blvd. at Rocklin Dr., Union City, FS W",,Union City,,R22Susp,No,1700840,No,51516
Sort of,ACTransit,,Union City,1997,Union City,1,Polecrew,2630,,,,,2019-06-06,2010-03-21,2019-12,2603,,,No,,56118,,,Polesign,2630,M,P,S,1778,R22,2630,To remove,"Union City Blvd. at Rose Way, Union City, FS N",,Union City,,R22Susp,No,1700860,No,56118
Yes,ACTransit,,Union City,1997,Union City,1,Polecrew,2630,,,,,2019-06-06,2008-12-11,2020-08,2603,,,No,,50221,,,Polesign,2630,M,P,S,1296,R22,2630,OK,"Union City Blvd. at Smith St., Union City, FS N",,Union City,,,No,1700880,No,50221
Yes,ACTransit,,Union City,1997,Union City,1,Polecrew,2630,,,,,2019-06-06,2010-03-21,2020-08,2603,,,No,,55015,,,Polesign,2630,M,P,S,1781,R22,2630,OK,"Union City Blvd. at Whipple Road, Union City, FS N",,Union City,,,No,1700910,No,55015
